curdeep:3    curtime: 2.555166666666745ms          pathtime: 1.411733333331237ms
curdeep:169    curtime: 52.85803333333661ms          pathtime: 64.73386666666556ms
curdeep:171    curtime: 58.09756666666696ms          pathtime: 66.30823333333258ms
curdeep:172    curtime: 56.01820000000165ms          pathtime: 65.71576666666867ms
curdeep:173    curtime: 53.71136666666795ms          pathtime: 65.85943333333641ms
curdeep:175    curtime: 55.61759999999746ms          pathtime: 64.84029999999923ms
curdeep:177    curtime: 55.53986666666333ms          pathtime: 65.1531000000053ms
curdeep:178    curtime: 63.315133333329264ms          pathtime: 65.55270000000444ms
curdeep:179    curtime: 54.942100000001425ms          pathtime: 66.01539999999962ms
curdeep:181    curtime: 61.635366666670656ms          pathtime: 65.24126666666537ms
curdeep:182    curtime: 54.67830000000049ms          pathtime: 66.02493333333162ms
curdeep:184    curtime: 55.615500000006556ms          pathtime: 64.5557333333348ms
curdeep:185    curtime: 56.11679999999524ms          pathtime: 66.06566666666822ms
curdeep:186    curtime: 61.08123333333424ms          pathtime: 65.95816666667058ms
curdeep:188    curtime: 58.91460000000279ms          pathtime: 66.51506666666289ms
curdeep:189    curtime: 55.73033333333418ms          pathtime: 65.89713333332838ms
curdeep:192    curtime: 59.75906666666712ms          pathtime: 67.32986666666723ms
curdeep:194    curtime: 56.43473333333683ms          pathtime: 65.61873333333399ms
curdeep:197    curtime: 61.02266666666765ms          pathtime: 66.1861333333339ms
curdeep:199    curtime: 72.58790000000015ms          pathtime: 70.62010000000403ms
curdeep:200    curtime: 61.46746666666635ms          pathtime: 71.32433333332908ms
curdeep:201    curtime: 57.78093333333345ms          pathtime: 70.57609999999765ms
curdeep:202    curtime: 61.232633333330945ms          pathtime: 71.9033333333338ms
curdeep:204    curtime: 65.18293333333531ms          pathtime: 71.56523333333098ms
curdeep:205    curtime: 61.48283333332832ms          pathtime: 71.36110000000144ms
curdeep:207    curtime: 64.53436666666524ms          pathtime: 70.75316666666443ms
curdeep:208    curtime: 71.99086666666972ms          pathtime: 72.41680000000012ms
curdeep:209    curtime: 63.61399999999927ms          pathtime: 71.09866666666373ms
curdeep:211    curtime: 62.91343333333922ms          pathtime: 71.88280000000304ms
curdeep:212    curtime: 62.24416666667215ms          pathtime: 73.23886666666795ms
curdeep:214    curtime: 60.140866666665715ms          pathtime: 71.97453333333594ms
curdeep:215    curtime: 64.77070000000064ms          pathtime: 72.44340000000118ms
curdeep:216    curtime: 60.81596666666277ms          pathtime: 72.02969999999975ms
curdeep:218    curtime: 65.66856666666656ms          pathtime: 71.79093333333337ms
curdeep:219    curtime: 64.15656666666412ms          pathtime: 72.17449999999796ms
curdeep:222    curtime: 68.34716666666434ms          pathtime: 72.07986666666481ms
curdeep:223    curtime: 61.013933333333625ms          pathtime: 73.10263333333371ms
curdeep:225    curtime: 67.74043333333186ms          pathtime: 74.060533333333ms
curdeep:226    curtime: 64.48293333332913ms          pathtime: 74.2811333333331ms
curdeep:227    curtime: 64.82943333332969ms          pathtime: 75.19543333333634ms
curdeep:229    curtime: 64.90793333333234ms          pathtime: 74.17393333333091ms
curdeep:230    curtime: 63.33373333333535ms          pathtime: 73.2529333333332ms
curdeep:231    curtime: 68.34466666666685ms          pathtime: 75.42039999999967ms
curdeep:233    curtime: 76.17766666666436ms          pathtime: 75.74886666666696ms
curdeep:234    curtime: 69.5391666666789ms          pathtime: 75.14370000000099ms
curdeep:237    curtime: 63.41450000001411ms          pathtime: 76.75110000000132ms
curdeep:238    curtime: 64.61436666666789ms          pathtime: 76.05660000000019ms
curdeep:239    curtime: 65.18306666666831ms          pathtime: 75.46846666666625ms
curdeep:241    curtime: 64.65189999998984ms          pathtime: 76.67969999999968ms
curdeep:244    curtime: 67.32709999999618ms          pathtime: 76.1856000000004ms
curdeep:246    curtime: 68.12550000001163ms          pathtime: 76.8286666666692ms
curdeep:247    curtime: 71.61799999998948ms          pathtime: 78.77073333333253ms
curdeep:248    curtime: 69.08180000000357ms          pathtime: 78.13646666666803ms
curdeep:249    curtime: 68.30889999999575ms          pathtime: 79.14220000000114ms
curdeep:250    curtime: 69.92846666665476ms          pathtime: 78.71389999999867ms
curdeep:252    curtime: 68.92273333332923ms          pathtime: 79.16286666666868ms
curdeep:254    curtime: 67.93423333333521ms          pathtime: 78.20096666666814ms
curdeep:255    curtime: 68.2682333333408ms          pathtime: 79.16563333333215ms
curdeep:256    curtime: 69.59936666665574ms          pathtime: 78.57820000000022ms
curdeep:258    curtime: 67.19456666666399ms          pathtime: 79.0994666666658ms
curdeep:259    curtime: 73.24483333333471ms          pathtime: 80.10626666666667ms
curdeep:260    curtime: 69.22216666666827ms          pathtime: 78.12693333333225ms
curdeep:262    curtime: 69.03496666665585ms          pathtime: 79.46103333333667ms
curdeep:265    curtime: 69.16883333333317ms          pathtime: 79.06666666666904ms
curdeep:267    curtime: 68.3097333333232ms          pathtime: 79.49153333333545ms
curdeep:268    curtime: 72.30686666665254ms          pathtime: 80.09713333333366ms
curdeep:271    curtime: 70.2429666666679ms          pathtime: 79.73729999999932ms
curdeep:273    curtime: 70.96883333333608ms          pathtime: 79.56250000000107ms
curdeep:274    curtime: 70.09616666665958ms          pathtime: 78.05133333333363ms
curdeep:276    curtime: 67.37113333332066ms          pathtime: 79.37739999999849ms
curdeep:277    curtime: 71.33303333333363ms          pathtime: 79.27963333333612ms
curdeep:278    curtime: 70.95193333332948ms          pathtime: 80.00619999999874ms
curdeep:280    curtime: 226.39383333333475ms          pathtime: 83.06643333333312ms
curdeep:281    curtime: 312.1090000000095ms          pathtime: 126.1811333333334ms
